date,vol
1998-12-23,20.560037256775583
1998-12-24,19.501857142333908
1998-12-28,18.81577901655948
1998-12-29,18.830860203400164
1998-12-30,18.28485602896561
1998-12-31,17.964830642118507
1999-01-04,17.819154525397664
1999-01-05,17.027524306251923
1999-01-06,16.51060241178377
1999-01-07,17.28784925894485
1999-01-08,16.61081226189737
1999-01-11,20.554453532020744
1999-01-12,20.058469333426217
1999-01-13,19.001136071298475
1999-01-14,21.804455691440683
1999-01-15,20.865239610414253
1999-01-19,21.095381390247486
1999-01-20,19.985879315156488
1999-01-21,21.282967556240838
1999-01-22,20.407672380749354
1999-01-25,19.38281310852478
1999-01-26,19.45612479400767
1999-01-27,18.80900762932484
1999-01-28,18.473985384859432
1999-01-29,17.52925235142674
1999-02-01,16.839052111089863
1999-02-02,16.149704145896916
1999-02-03,15.527714603250537
1999-02-04,15.040687816719021
1999-02-05,17.41792352721759
1999-02-08,16.572111875074945
1999-02-09,19.403675321958982
1999-02-10,18.485999026290138
1999-02-11,18.142694397470294
1999-02-12,18.02315310926476
1999-02-16,17.405722851981757
1999-02-17,17.687279496858753
1999-02-18,17.038598181775402
1999-02-19,16.391380661799055
1999-02-22,16.635030027024296
1999-02-23,15.824584203068339
1999-02-24,15.518624488014392
1999-02-25,16.541298135273422
1999-02-26,15.730985321968868
1999-03-01,15.281060512935612
1999-03-02,14.662774294109557
1999-03-03,13.956768551495005
1999-03-04,13.829963817740088
1999-03-05,13.852362441114511
1999-03-08,13.260066787162122
1999-03-09,12.655671013423193
1999-03-10,13.905888580022493
1999-03-11,13.520722894875112
1999-03-12,13.125206878369575
1999-03-15,12.741450027371297
1999-03-16,12.240474696677413
1999-03-17,16.021594302690353
1999-03-18,15.949915234884479
1999-03-19,15.412896418259614
1999-03-22,14.66307763056583
1999-03-23,23.082997379023375
1999-03-24,21.83479553373468
1999-03-25,20.774303165208693
1999-03-26,19.809903886692638
1999-03-29,19.106999764484218
1999-03-30,18.973503735472793
1999-03-31,22.88660341772016
1999-04-01,21.64958142782442
1999-04-05,20.546906044463242
1999-04-06,20.767181416841332
1999-04-07,19.673498621241723
1999-04-08,19.704299632313756
1999-04-09,18.67527734733811
1999-04-12,18.29484517562256
1999-04-13,17.376293160510386
1999-04-14,25.649004892977818
1999-04-15,29.076383200116208
1999-04-16,27.477778076110887
1999-04-19,37.68567043320312
1999-04-20,35.917511495091084
1999-04-21,34.98347169736017
1999-04-22,33.18382762732473
1999-04-23,31.333455730257395
1999-04-26,29.92732517282492
1999-04-27,28.253332971527445
1999-04-28,28.330891337901814
1999-04-29,27.20544702812288
1999-04-30,27.06284685689959
1999-05-03,26.346442036829185
1999-05-04,25.475330890883438
1999-05-05,24.221892989607564
1999-05-06,24.389299620940328
1999-05-07,23.175786588592846
1999-05-10,24.169473887530113
1999-05-11,22.879450780121452
1999-05-12,22.002921169699263
1999-05-13,20.863536612952274
1999-05-14,22.907008359888465
1999-05-17,21.74230456966326
1999-05-18,22.249004831677304
1999-05-19,21.40631916047222
1999-05-20,20.26872556427759
1999-05-21,19.29477048321643
1999-05-24,24.82979065558145
1999-05-25,24.320191611087278
1999-05-26,22.98949386132718
1999-05-27,21.95995327863882
1999-05-28,21.18168010333458
1999-06-01,20.07264197857372
1999-06-02,21.456627507602402
1999-06-03,20.480631533231588
1999-06-04,21.58345282849804
1999-06-07,21.136208269223694
1999-06-08,21.93712250957267
1999-06-09,21.054559126232018
1999-06-10,23.13669086105444
1999-06-11,22.819045992328427
1999-06-14,21.596683078658167
1999-06-15,20.45204097394683
1999-06-16,19.469991679505156
1999-06-17,18.593426903075184
1999-06-18,17.627474124218704
1999-06-21,18.211478687904506
1999-06-22,17.340122490916837
1999-06-23,17.878227093311015
1999-06-24,17.084997629499398
1999-06-25,16.218123195980475
1999-06-28,15.407172874995593
1999-06-29,15.465950601240133
1999-06-30,16.08188720268862
1999-07-01,15.418497708920931
1999-07-02,14.700703697442513
1999-07-06,14.000880372319449
1999-07-07,13.61809995557383
1999-07-08,13.91497189361157
1999-07-09,13.325084975338806
1999-07-12,12.751649399195383
1999-07-13,12.219059440071481
1999-07-14,11.855537997071242
1999-07-15,11.746954550009972
1999-07-16,11.292089903999171
1999-07-19,12.134179329480835
1999-07-20,12.854732062551907
1999-07-21,12.334433363555863
1999-07-22,13.749544414270606
1999-07-23,13.972676536726956
1999-07-26,13.556028533460676
1999-07-27,12.956947973963622
1999-07-28,13.678863637013128
1999-07-29,16.2911281377319
1999-07-30,15.896058756811389
1999-08-02,15.106274603620841
1999-08-03,14.528979743946234
1999-08-04,18.138686722031448
1999-08-05,17.214247819756746
1999-08-06,19.613736614933934
1999-08-09,18.649276983304205
1999-08-10,17.807603769176804
1999-08-11,18.189560852313065
1999-08-12,17.999745998207864
1999-08-13,17.18325103116404
1999-08-16,16.38675245434555
1999-08-17,15.634675385181492
1999-08-18,17.492000571689907
1999-08-19,16.674317377332123
1999-08-20,16.82136141933821
1999-08-23,17.102253535718617
1999-08-24,16.241444763320782
1999-08-25,16.705768225376527
1999-08-26,18.99387353859133
1999-08-27,19.834452752722974
1999-08-30,18.789657900025748
1999-08-31,18.671235524196035
1999-09-01,17.848390515673955
1999-09-02,16.946793679041473
1999-09-03,16.8111787807994
1999-09-07,16.672533940586234
1999-09-08,15.831267934060115
1999-09-09,17.652017335137646
1999-09-10,16.751750714477577
1999-09-13,15.938298403531038
1999-09-14,18.3811789611004
1999-09-15,18.132315682228786
1999-09-16,17.20844978491671
1999-09-17,16.339619457013068
1999-09-20,15.554390904178794
