date,vol
1998-12-23,20.621022380085815
1998-12-24,19.678807280930418
1998-12-25,18.75023327854883
1998-12-28,20.122865799880493
1998-12-29,19.751977217483823
1998-12-30,19.586421725266714
1998-12-31,18.813776654356243
1999-01-01,17.941902240286563
1999-01-04,17.191175876012668
1999-01-05,16.765877847580782
1999-01-06,16.436594537798882
1999-01-07,15.983390754154765
1999-01-08,15.524339406235615
1999-01-11,14.886948941942402
1999-01-12,14.408303605907255
1999-01-13,15.356215666628286
1999-01-14,15.637175090149755
1999-01-15,15.270118113492115
1999-01-18,14.639883933966143
1999-01-19,15.32730140631416
1999-01-20,14.72900795029998
1999-01-21,26.146379481679677
1999-01-22,24.949030281756443
1999-01-25,23.755154809009348
1999-01-26,22.591895538002117
1999-01-27,22.41097668554407
1999-01-28,21.689603315874635
1999-01-29,20.63168204485519
1999-02-01,19.683186327421687
1999-02-02,21.072456999600213
1999-02-03,20.48409490311935
1999-02-04,20.105488802812033
1999-02-05,20.485737184685348
1999-02-08,19.510596813014203
1999-02-09,21.833018114772866
1999-02-10,20.771889081159664
1999-02-11,20.621376772659968
1999-02-12,21.77372058239014
1999-02-15,20.71045388203745
1999-02-16,19.8190163227139
1999-02-17,20.086033057824036
1999-02-18,19.34009607008197
1999-02-19,18.444852940590227
1999-02-22,18.17073724426172
1999-02-23,17.3657103511489
1999-02-24,18.25398608523629
1999-02-25,18.522578222267008
1999-02-26,17.68165082790631
1999-03-01,16.925612898799265
1999-03-02,16.18201890988884
1999-03-03,15.994612467953075
1999-03-04,15.790157605293242
1999-03-05,15.913756690360701
1999-03-08,15.240038503888368
1999-03-09,15.44213100579062
1999-03-10,14.927374665358943
1999-03-11,14.396695245784707
1999-03-12,14.290228101748411
1999-03-15,13.748085437616394
1999-03-16,13.297021666523673
1999-03-17,13.251983640195155
1999-03-18,13.120175593337155
1999-03-19,12.978495136185858
1999-03-22,12.645173023727276
1999-03-23,21.59479270565013
1999-03-24,20.568774489502285
1999-03-25,19.926915064806195
1999-03-26,19.63113812289038
1999-03-29,18.892545196452488
1999-03-30,18.129973745154736
1999-03-31,17.680681661067254
1999-04-01,16.884253729436786
1999-04-02,16.141783172871577
1999-04-05,16.200042222167202
1999-04-06,15.506329468962022
1999-04-07,15.411011971963424
1999-04-08,14.939331430823804
1999-04-09,14.34816319951791
1999-04-12,14.833323970034497
1999-04-13,15.667991294355508
1999-04-14,16.15426767142355
1999-04-15,22.45153259802101
1999-04-16,22.22352861271135
1999-04-19,27.472022641225383
1999-04-20,26.378087497011606
1999-04-21,25.526035884954794
1999-04-22,24.62282526437614
1999-04-23,23.884857546152542
1999-04-26,22.713103618836417
1999-04-27,21.592371152793756
1999-04-28,26.948860235638907
1999-04-29,26.60676913869852
1999-04-30,25.698597471457465
1999-05-03,24.747115468272256
1999-05-04,26.473134835149388
1999-05-05,25.187576937847755
1999-05-06,23.930498114331012
1999-05-07,22.835323689407165
1999-05-10,21.744338573522995
1999-05-11,20.97584811157823
1999-05-12,20.068956923567303
1999-05-13,19.540352095087744
1999-05-14,21.858822658139665
1999-05-17,21.201253642178806
1999-05-18,21.301702748841464
1999-05-19,20.431244014988415
1999-05-20,19.671135198559337
1999-05-21,19.993008377930522
1999-05-24,24.40833996813384
1999-05-25,24.020989321841014
1999-05-26,22.817676568835836
1999-05-27,22.803121365286813
1999-05-28,21.731088053753773
1999-05-31,20.670529456208904
1999-06-01,19.687602799731614
1999-06-02,18.894779278943695
1999-06-03,18.098324452832642
1999-06-04,18.06038371685386
1999-06-07,18.100719212230214
1999-06-08,18.019132831521055
1999-06-09,17.200188603617114
1999-06-10,17.227315519256038
1999-06-11,18.08041636688713
1999-06-14,17.30232516166541
1999-06-15,16.704629298490882
1999-06-16,16.53492884774531
1999-06-17,15.851499348642072
1999-06-18,15.4877486420719
1999-06-21,15.159407811652802
1999-06-22,14.579010954107964
1999-06-23,14.008329921871487
1999-06-24,18.06186967066256
1999-06-25,17.24266069955562
1999-06-28,16.64656937630093
1999-06-29,16.06171535048483
1999-06-30,15.624881426750092
1999-07-01,14.988125740065033
1999-07-02,14.377964264804667
1999-07-05,13.811786140829144
1999-07-06,13.350675353704021
1999-07-07,12.929814430222887
1999-07-08,12.538672752727859
1999-07-09,12.14880349664114
1999-07-12,11.759661423697539
1999-07-13,11.466019780202718
1999-07-14,11.132271843608562
1999-07-15,10.866175426524274
1999-07-16,10.573762906364035
1999-07-19,10.621425497549753
1999-07-20,10.720344416109027
1999-07-21,10.51996581743496
1999-07-22,14.485627166263807
1999-07-23,14.962517368410971
1999-07-26,14.35599338255629
1999-07-27,14.376885448524655
1999-07-28,14.618512715047315
1999-07-29,17.848439931825975
1999-07-30,17.560477897824992
1999-08-02,17.30692693692326
1999-08-03,16.756481134176113
1999-08-04,18.551676905336617
1999-08-05,17.79259003068412
1999-08-06,18.268406827088125
1999-08-09,17.434315128504476
1999-08-10,21.08018690619227
1999-08-11,20.18027730235638
1999-08-12,19.219145454468052
1999-08-13,18.686669366155115
1999-08-16,17.82318456393245
1999-08-17,17.239496280344156
1999-08-18,16.53953082768674
1999-08-19,16.813277253408987
1999-08-20,16.08254532093723
1999-08-23,15.528250963968866
1999-08-24,17.32740892343688
1999-08-25,17.140264175327054
1999-08-26,17.115274230931856
1999-08-27,17.03901969011128
1999-08-30,22.461654524989918
1999-08-31,21.458518308587852
1999-09-01,20.416734018936527
1999-09-02,20.527604731190632
1999-09-03,20.719340530045834
1999-09-06,19.723441991701144
1999-09-07,18.968688515551094
1999-09-08,18.326120702429087
